Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,text
45049827,2019-11-30T22:20:58.000,2019-11-30T23:17:02.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,11207,305 HENDRIX STREET,HENDRIX STREET,LIBERTY AVENUE,GLENMORE AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,,BROOKLYN,HENDRIX STREET,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,2019-12-01T04:17:04.000,05 BROOKLYN,3039790003,BROOKLYN,1014803,185073,PHONE,Unspecified,BROOKLYN,,,,,,,,40.674606662010916,-73.8898539965495,"{'longitude': '-73.8898539965495', 'latitude': '40.674606662010916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Abandoned Vehicle With License Plate This complaint does not fall under the Police Department's jurisdiction.
45052921,2019-11-30T22:20:47.000,2019-12-01T00:28:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11218,764 EAST    2 STREET,EAST    2 STREET,AVENUE F,18 AVENUE,AVENUE F,18 AVENUE,,BROOKLYN,EAST    2 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T05:28:28.000,14 BROOKLYN,3054080024,BROOKLYN,990837,169668,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63237357439793,-73.9762683731078,"{'longitude': '-73.9762683731078', 'latitude': '40.63237357439793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Sidewalk The Police Department responded to the complaint and with the information available observed no evid
45051384,2019-11-30T22:20:44.000,,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10022,460 MADISON AVENUE,MADISON AVENUE,EAST   50 STREET,EAST   51 STREET,EAST   50 STREET,EAST   51 STREET,,NEW YORK,MADISON AVENUE,,In Progress,,,,05 MANHATTAN,1012860001,MANHATTAN,991087,215528,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75824841387161,-73.97532112494763,"{'longitude': '-73.97532112494763', 'latitude': '40.75824841387161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Sidewalk Condition Broken Sidewalk
45052100,2019-11-30T22:20:40.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11432,87-10 MIDLAND PARKWAY,MIDLAND PARKWAY,WEXFORD TERRACE,HILLSIDE AVENUE,WEXFORD TERRACE,HILLSIDE AVENUE,,JAMAICA,MIDLAND PARKWAY,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T05:29:28.000,08 QUEENS,4099370037,QUEENS,1044486,199410,MOBILE,Unspecified,QUEENS,,,,,,,,40.713806075055786,-73.78271653706064,"{'longitude': '-73.78271653706064', 'latitude': '40.713806075055786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway Partial Access Your complaint has been received by the Police Department and additional information will be availab
45053763,2019-11-30T22:20:33.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,78-50 64 STREET,64 STREET,78 AVENUE,80 AVENUE,78 AVENUE,80 AVENUE,,RIDGEWOOD,64 STREET,,In Progress,,,,05 QUEENS,4037160042,QUEENS,1014308,193185,MOBILE,Unspecified,QUEENS,,,,,,,,40.69687392389231,-73.89160232058353,"{'longitude': '-73.89160232058353', 'latitude': '40.69687392389231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant
45051915,2019-11-30T22:20:19.000,2019-11-30T23:12:41.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11231,354 UNION STREET,UNION STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T04:12:43.000,06 BROOKLYN,3004360019,BROOKLYN,986153,187503,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68132898204771,-73.9931388433543,"{'longitude': '-73.9931388433543', 'latitude': '40.68132898204771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Banging/Pounding The Police Department responded to the complaint and determined that police action was not necessary
45049289,2019-11-30T22:20:15.000,,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10112,30 ROCKEFELLER PLAZA,ROCKEFELLER PLAZA,WEST   49 STREET,WEST   50 STREET,WEST   49 STREET,WEST   50 STREET,,NEW YORK,ROCKEFELLER PLAZA,,In Progress,,,,05 MANHATTAN,1012657501,MANHATTAN,990153,215712,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75875411971916,-73.97869233509232,"{'longitude': '-73.97869233509232', 'latitude': '40.75875411971916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Sidewalk Condition Broken Sidewalk
45054336,2019-11-30T22:19:57.000,,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10020,10 ROCKEFELLER PLAZA,ROCKEFELLER PLAZA,WEST   48 STREET,WEST   49 STREET,WEST   48 STREET,WEST   49 STREET,,NEW YORK,ROCKEFELLER PLAZA,,In Progress,,,,05 MANHATTAN,1012640005,MANHATTAN,990022,215475,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75810370182257,-73.97916540049906,"{'longitude': '-73.97916540049906', 'latitude': '40.75810370182257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Sidewalk Condition Broken Sidewalk
45053632,2019-11-30T22:19:52.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,10466,846 EAST  223 STREET,EAST  223 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,,BRONX,EAST  223 STREET,,In Progress,,,,12 BRONX,2048470059,BRONX,1023791,261752,PHONE,Unspecified,BRONX,,,,,,,,40.885034260109734,-73.85700032094358,"{'longitude': '-73.85700032094358', 'latitude': '40.885034260109734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway No Access
45049054,2019-11-30T22:19:39.000,,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10020,40 ROCKEFELLER PLAZA,ROCKEFELLER PLAZA,WEST   50 STREET,WEST   51 STREET,WEST   50 STREET,WEST   51 STREET,,NEW YORK,ROCKEFELLER PLAZA,,In Progress,,,,05 MANHATTAN,1012660001,MANHATTAN,990237,215861,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75916303009891,-73.97838899322521,"{'longitude': '-73.97838899322521', 'latitude': '40.75916303009891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Sidewalk Condition Broken Sidewalk
45053002,2019-11-30T22:19:31.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,4039 ELY AVENUE,ELY AVENUE,EAST  233 STREET,EDENWALD AVENUE,EAST  233 STREET,EDENWALD AVENUE,,BRONX,ELY AVENUE,,In Progress,,,,12 BRONX,2049780068,BRONX,1026914,263828,PHONE,Unspecified,BRONX,,,,,,,,40.89071767272616,-73.84569281595405,"{'longitude': '-73.84569281595405', 'latitude': '40.89071767272616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party
45053278,2019-11-30T22:19:13.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10036,561 10 AVENUE,10 AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2019-11-30T00:00:00.000,04 MANHATTAN,1010700029,MANHATTAN,985414,215872,PHONE,Unspecified,MANHATTAN,,,,,,,,40.759195172717206,-73.99579835914827,"{'longitude': '-73.99579835914827', 'latitude': '40.759195172717206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HEAT/HOT WATER APARTMENT ONLY The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.
45049363,2019-11-30T22:19:00.000,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11206,218 LEE AVENUE,LEE AVENUE,LYNCH ST,MIDDLETON ST,,,ADDRESS,BROOKLYN,,,Open,,,,01 BROOKLYN,3022357503,BROOKLYN,996726,194779,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70129133357218,-73.95500503118761,"{'longitude': '-73.95500503118761', 'latitude': '40.70129133357218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Sewer Sewer Backup (Use Comments) (SA)
45051643,2019-11-30T22:19:00.000,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11434,150-62 FOCH BOULEVARD,FOCH BOULEVARD,SUTPHIN BLVD,155 ST,,,ADDRESS,Jamaica,,,Open,,,,12 QUEENS,4122040131,QUEENS,1042081,187348,PHONE,Unspecified,QUEENS,,,,,,,,40.68071483348343,-73.7914953914493,"{'longitude': '-73.7914953914493', 'latitude': '40.68071483348343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Sewer Sewer Backup (Use Comments) (SA)
45054597,2019-11-30T22:19:00.000,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11436,145-43 130 AVENUE,130 AVENUE,INWOOD ST,146 ST,,,ADDRESS,Jamaica,,,Open,,,,12 QUEENS,4120710059,QUEENS,1041658,183597,PHONE,Unspecified,QUEENS,,,,,,,,40.67042196587046,-73.79305242525093,"{'longitude': '-73.79305242525093', 'latitude': '40.67042196587046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Sewer Sewer Backup (Use Comments) (SA)
45052227,2019-11-30T22:18:58.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,79-17 ATLANTIC AVENUE,ATLANTIC AVENUE,ROCKAWAY BOULEVARD,80 STREET,ROCKAWAY BOULEVARD,80 STREET,,WOODHAVEN,ATLANTIC AVENUE,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T03:27:12.000,09 QUEENS,4089590080,QUEENS,1022886,188791,MOBILE,Unspecified,QUEENS,,,,,,,,40.684780129103416,-73.86069286436886,"{'longitude': '-73.86069286436886', 'latitude': '40.684780129103416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Hydrant Your complaint has been received by the Police Department and additional information will be availab
45049215,2019-11-30T22:18:51.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432,87-30 169 STREET,169 STREET,HIGHLAND AVENUE,HOMELAWN STREET,HIGHLAND AVENUE,HOMELAWN STREET,,JAMAICA,169 STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T05:35:56.000,08 QUEENS,4098410044,QUEENS,1041502,198572,MOBILE,Unspecified,QUEENS,,,,,,,,40.71152578390096,-73.79348751544,"{'longitude': '-73.79348751544', 'latitude': '40.71152578390096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway No Access Your complaint has been received by the Police Department and additional information will be availab
45049709,2019-11-30T22:18:29.000,2019-11-30T22:49:18.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10472,1493 WATSON AVENUE,WATSON AVENUE,EVERGREEN AVENUE,WHEELER AVENUE,EVERGREEN AVENUE,WHEELER AVENUE,,BRONX,WATSON AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2019-12-01T03:49:23.000,09 BRONX,2037380001,BRONX,1017500,240185,PHONE,Unspecified,BRONX,,,,,,,,40.825865286303035,-73.87985861013416,"{'longitude': '-73.87985861013416', 'latitude': '40.825865286303035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Vehicle Car/Truck Music The Police Department reviewed your complaint and provided additional information below.
45052146,2019-11-30T22:18:10.000,2019-11-30T22:33:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,11208,581 LOGAN STREET,LOGAN STREET,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,,BROOKLYN,LOGAN STREET,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T03:33:53.000,05 BROOKLYN,3042630017,BROOKLYN,1018812,184005,PHONE,Unspecified,BROOKLYN,,,,,,,,40.671660500654816,-73.87540672628775,"{'longitude': '-73.87540672628775', 'latitude': '40.671660500654816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway No Access The Police Department issued a summons in response to the complaint.
45051567,2019-11-30T22:17:41.000,2019-12-01T00:37:20.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11218,4302 18 AVENUE,18 AVENUE,EAST    2 STREET,MCDONALD AVENUE,EAST    2 STREET,MCDONALD AVENUE,,BROOKLYN,18 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T05:37:27.000,14 BROOKLYN,3054080039,BROOKLYN,990846,169239,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63119605351611,-73.97623636722713,"{'longitude': '-73.97623636722713', 'latitude': '40.63119605351611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Unauthorized Bus Layover The Police Department responded to the complaint and with the information available observed no evid
45053962,2019-11-30T22:17:37.000,2019-11-30T23:08:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,1812 PITKIN AVENUE,PITKIN AVENUE,MOTHER GASTON BOULEVARD,CHRISTOPHER AVENUE,MOTHER GASTON BOULEVARD,CHRISTOPHER AVENUE,,BROOKLYN,PITKIN AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2019-12-01T04:08:25.000,16 BROOKLYN,3037260013,BROOKLYN,1010277,183518,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67035300192106,-73.90617657855702,"{'longitude': '-73.90617657855702', 'latitude': '40.67035300192106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise - Residential Loud Music/Party The Police Department responded to the complaint and took action to fix the condition.
45052324,2019-11-30T22:17:08.000,2019-11-30T22:54:34.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11361,42-28 215 STREET,215 STREET,42 AVENUE,43 AVENUE,42 AVENUE,43 AVENUE,,BAYSIDE,215 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T03:54:36.000,11 QUEENS,4062990033,QUEENS,1048487,217172,ONLINE,Unspecified,QUEENS,,,,,,,,40.762530048223596,-73.76811457698628,"{'longitude': '-73.76811457698628', 'latitude': '40.762530048223596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Abandoned Vehicle With License Plate The Police Department responded to the complaint and determined that police action was not necessary
45052685,2019-11-30T22:16:55.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11209,321 OVINGTON AVENUE,OVINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2019-11-30T00:00:00.000,10 BROOKLYN,3058720071,BROOKLYN,977078,170490,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63462933562578,-74.02584013689804,"{'longitude': '-74.02584013689804', 'latitude': '40.63462933562578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,HEAT/HOT WATER ENTIRE BUILDING The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.
45050851,2019-11-30T22:16:41.000,2019-11-30T23:31:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11372,81-20 ROOSEVELT AVENUE,ROOSEVELT AVENUE,81 STREET,82 STREET,81 STREET,82 STREET,,JACKSON HEIGHTS,ROOSEVELT AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2019-12-01T04:31:02.000,04 QUEENS,4014920010,QUEENS,1016230,211652,MOBILE,Unspecified,QUEENS,,,,,,,,40.747554592999585,-73.88458330343141,"{'longitude': '-73.88458330343141', 'latitude': '40.747554592999585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Illegal Parking Blocked Sidewalk The Police Department responded to the complaint and took action to fix the condition.
